tra_id,amount_eur
247969,75.00
25662,21.00
278106,157.75
130523,15.98
279737,1.00
241945,1.00
125419,126.96
151944,10.00
306,302.10
149703,80.00
111791,12.88
111257,1.00
10650,20.00
272505,102.67
69486,1.00
128061,444.98
128807,399.00
242186,66.77
176481,63.75
94694,54.00
150958,10.40
258754,6.91
113567,49.95
30937,200.00
6607,1462.12
55382,52.49
268448,793.50
189431,1.79
2106,52.19
149327,26.55
85212,62.95
245923,8.49
68414,0.77
128287,218.34
76054,59.00
98024,260.00
275041,50.00
192363,10.00
248061,75.83
259995,1.00
52767,90.11
237744,3.79
38807,7.14
191016,0.89
118117,19.52
252356,161.50
69660,49.20
255959,58.82
206907,84.92
112401,10.00
223547,123.30
38135,163.41
84,12.99
170196,39.95
49405,12.00
200636,1.00
63765,24.70
126046,1.00
196526,286.40
176756,26.00
230007,158.60
201302,59.00
37674,11.43
166713,1865.00
183669,1.98
117027,1.79
137411,8.99
127152,12.00
232562,23.37
103848,11.09
47983,38.42
177895,9.99
241418,40.00
54003,7.58
104866,0.89
222775,364.70
164302,38.00
227951,14.90
88184,52.96
152275,614.96
45428,5.98
213280,19.91
56894,10.80
240130,96.00
242420,23.11
256843,49.65
152039,1.51
8388,64.24
17563,1.98
168841,169.11
66438,35.99
284250,8.80
217962,1.00
141876,34.21
92454,205.50
87024,49.99
183513,32.84
249046,1.98
125868,50.00
118961,29.95
9917,58.99
23316,5.00
98210,34.75
239894,0.79
232030,10.07
214927,141.45
48005,69.32
193798,350.00
205572,398.68
246566,5.00
126145,31.99
6772,19.95
158903,16.16
206844,1.79
11279,25.00
278364,14.90
48289,245.58
226288,124.38
118786,0.99
173180,9.99
228457,35.65
108278,16.09
155689,85.88
20560,45.00
262581,27.90
147814,29.90
96005,41.00
64924,1.00
197286,246.00
9362,8.90
132217,12.95
190974,22.88
3197,37.87
164144,119.00
213914,3.79
146917,29.00
60551,52.98
159059,73.42
156687,41.71
270448,100.00
161627,39.95
54122,11.34
233798,2.69
149873,35.15
83062,21.29
232353,1.00
98615,349.82
12778,77.00
252179,27.19
173073,0.76
166500,13.94
126631,8.06
180168,69.99
59153,0.89
257300,40.08
157945,55.53
199539,0.89
201422,990.00
125092,12.99
224273,28.25
26950,8.01
54376,67.50
220679,18.47
86950,29.38
100878,31.10
52714,1.99
78687,223.85
220764,60.00
23674,6.50
270476,0.89
36487,1.79
181329,25.00
10495,128.00
71728,17.24
272299,130.00
249124,110.12
131174,119.97
166965,1.29
56404,1.98
72051,14.95
185223,40.00
266498,78.39
236840,44.36
15504,590.00
264097,74.59
102405,4.92
66788,1.18
4670,9.99
28526,1.00
31298,71.70
79215,15.00
248426,0.76
143022,85.99
78167,34.99
126398,5.99
214954,1.00
181301,18.00
131658,66.50
21977,79.90
157542,176.90
29259,199.00
284973,2.99
87980,1.00
54350,0.89
38915,9.99
109125,145.03
38935,50.83
251640,2.74
84436,235.94
27553,1139.56
133465,0.77
53826,500.00
61634,16.00
104187,2.50
133719,25.76
190446,14.03
275311,3.59
16121,3.27
191286,3.59
108372,15.95
18983,4.34
238514,486.78
112092,1.00
56792,3.60
195260,1.00
231114,58.00
51417,6.99
208341,9.99
26722,14.10
92242,25.41
23001,23.77
191810,11.50
93538,9.99
198953,138.96
222819,133.00
118574,325.84
149309,29.99
166798,30.39
192570,3.87
213845,22.00
215877,1.98
101825,52.13
110721,83.88
237864,23.92
250899,1742.16
29084,85.80
262855,504.00
79521,6.00
14319,12.99
192401,5.00
271767,15.00
245463,79.95
23096,425.80
24158,1516.10
19809,23.74
272708,10.56
64905,7.98
34569,90.00
242278,129.65
217927,2.27
53762,355.11
133863,58.06
165955,0.89
215443,101.98
232780,29.99
3346,9.99
248892,442.75
26627,15.91
78021,30.00
163816,10.00
57172,41.72
279334,585.12
66877,10.00
125320,2.75
106913,1.79
88618,9.99
33049,7.70
159976,9.87
180628,2.25
154660,75.45
109167,46.99
91036,107.00
25284,121.40
44649,9.99
223250,44.18
100673,0.00
199398,50.00
173660,6.28
171083,304.26
107415,2.58
222483,274.34
161429,41.00
182155,163.00
64016,42.91
226713,8.87
114610,11.37
239947,376.64
263278,2.37
222501,5.99
270683,3.70
280727,3.96
113597,1.29
32000,89.98
179137,150.00
46122,87.86
8249,66.23
234313,9.63
225169,173.00
52800,125.00
217853,2.69
75525,32.00
202861,187.59
42826,19.53
77840,5.00
148783,104.00
221774,78.12
75794,6.89
155117,7.55
203589,0.89
61908,1.00
124208,9.99
160628,1.00
28316,255.61
214849,79.73
147146,9.99
175756,7.00
150458,21.50
37459,66.34
6619,183.13
148061,1.00
149768,110.00
90736,8.49
125069,5.00
6411,135.20
3730,14.00
182844,39.98
160899,59.32
257980,1.79
151044,75.96
246249,19.96
243814,6.04
169145,0.61
61945,1.98
160095,57.93
92136,1.98
5488,0.99
251623,36.90
229708,10.00
185972,5.00
279612,3.58
210843,19.95
6047,29.74
79776,29.64
139005,90.00
40471,45.00
236049,28.50
227705,39.95
169542,11.50
230033,175.48
39918,42.00
15143,1.00
29224,99.00
244782,89.99
74179,56.94
147442,64.99
190393,87.93
231292,19.54
122360,8.20
163673,9.99
279214,61.13
46374,0.00
46182,90.00
209326,7.68
224394,431.43
225491,86.56
219765,4.63
54661,59.99
66382,0.99
18244,30.15
194733,419.85
84286,163.00
130951,59.15
258144,251.44
241008,10.00
99374,116.82
204000,1.00
4689,57.86
135178,17.90
87405,49.00
96966,5.32
21400,1.29
101453,15.00
167215,11.99
66288,2364.68
165753,10.65
188805,32.04
1387,1.00
23844,15.95
221474,24.84
72020,55.00
229702,290.00
210700,1.98
11773,1.00
43870,17.99
221022,226.81
22263,74.92
29012,15.00
213385,240.00
6608,9.50
58536,49.99
270609,2.31
33836,9.40
86966,39.99
116887,74.90
102180,19.60
231849,17.12
153061,304.00
10985,7.77
131268,1.00
153419,110.14
210793,40.00
195875,42.99
65638,49.00
91152,939.60
48569,140.55
273197,15.00
41930,2534.12
150072,11.00
132684,61.09
124245,2.26
101890,14.80
227204,9.99
84071,17.81
38754,79.67
164793,48.50
280507,76.32
225069,19.66
121917,1.29
49843,2.58
228017,5.49
154286,5.20
280133,35.73
24400,53.89
203878,1.00
151887,2.50
32964,28.75
99425,144.00
6992,71.71
111450,41.05
4224,9.00
255551,0.89
253627,500.00
258143,35.99
175111,1.00
24113,99.95
60972,22.30
81080,11.50
175563,1.00
40773,53.85
161288,5.34
263168,19.99
284893,130.68
2969,1.98
74791,8.70
195348,16.99
145994,85.25
128062,15.85
72531,1.00
141337,4275.58
219139,25.00
11998,17.99
200727,1.98
204983,104.00
38025,36.45
6360,273.70
37832,81.01
81320,25.41
137625,9.32
266723,1.00
93602,334.80
230523,9.99
3190,113.94
39435,52.00
138720,330.00
1400,6.58
26408,290.18
219236,0.00
24982,4.49
29456,4.31
252998,14.00
247425,23.00
163186,70.00
204966,57.73
48795,156.42
246314,108.90
209130,64.47
106391,3268.19
7411,97.00
105171,0.89
66336,1.29
216839,1.79
90379,15.00
275515,54.44
267870,14.32
95641,89.14
185190,26.16
220295,4.69
237690,1.99
171802,3.32
33156,1.79
240255,29.14
9822,177.44
267869,31.08
24581,9.72
186154,111.55
34726,17.71
153865,285.56
278020,29.93
283474,286.20
273819,40.00
100820,15.95
217180,9.99
205041,8.98
161832,1.29
156345,126.86
45497,14.95
284730,53.00
180308,7.03
143426,180.09
60686,69.99
28909,71.02
136067,49.00
62186,3.27
58514,0.76
83651,0.99
274721,12.31
106819,0.76
237506,4.99
73729,44.90
214718,23.98
36578,110.12
93954,47.83
252042,86.14
167019,10.31
83532,8.99
95059,4.99
67684,6.99
252453,35.00
129610,51.40
101229,39.23
223980,1.00
194223,240.00
119762,0.76
2392,20.61
34204,14.00
190455,1162.47
265326,176.03
259813,79.00
195976,30.35
244896,11.50
3382,11.42
192966,9.90
40897,1.98
74058,8.43
192791,5.87
222971,2.49
47131,18.00
220890,30.34
74230,99.05
43893,107.60
47678,8.62
194254,0.67
185315,9.99
60734,12.99
212291,65.97
271172,64.85
89532,44.90
244582,1.33
55010,2.69
83410,54.95
255662,12.15
227071,5.63
38424,0.00
7746,6.49
55672,19.95
104466,43.90
262171,10.15
206697,1.98
62922,0.89
61601,68.90
275135,203.00
53829,9.99
240020,9.14
174597,22.00
10277,0.77
5741,44.91
57143,619.56
213718,50.00
83695,8.99
116068,21.60
8029,2.80
87922,5.99
167302,14.99
119098,134.06
254705,45.90
6348,247.00
208846,176.80
136393,75.95
115548,3.58
66822,1.00
277852,228.61
26681,281.09
221141,299.96
12984,6.28
234385,46.00
39851,50.00
171000,60.73
141514,1.98
144017,159.00
48746,19.99
34222,37.47
120779,1.00
201113,3.47
38995,2.68
265137,1.00
236600,95.00
182692,9.99
153199,2.50
42179,251.40
24225,202.50
216425,52.88
114237,47.85
172709,208.08
30285,3.00
27144,412.92
238493,1.79
54738,71.50
66866,0.89
238801,1.68
167964,105.00
192164,0.76
100285,20.56
113232,59.00
67170,5.00
181749,1.00
105814,13.65
189140,19.95
227837,149.80
229302,0.16
35263,5.00
244937,10.00
25903,69.99
132164,52.51
246482,9.90
93743,25.00
38321,4.99
269599,5.35
238726,14.99
275327,3.58
22915,12.00
267336,2.69
273008,300.00
40050,1.00
159490,28.97
1395,115.00
254163,19.22
258188,184.00
183718,39.95
56256,48.94
274109,14.95
100103,11.35
3820,46.70
277526,129.00
243302,1.78
54673,170.00
52999,3.58
35446,4.26
174605,98.99
210534,15.15
248592,1.98
31148,49.98
224444,136.92
132706,9.30
225565,0.00
137562,25.00
119493,3.78
218595,8.64
130821,185.63
150717,77.80
74671,6.51
194536,10.38
211736,3.07
198032,34.14
281049,1.89
152265,62.71
181009,4.99
181947,11.27
279719,9.99
40693,1.00
173014,7.65
84248,4.99
45576,19.95
222835,49.98
146203,1054.75
210192,4.49
674,49.99
39127,10.99
272632,39.14
217071,91.00
195984,6.99
50514,29.79
247651,49.90
12777,89.99
179674,39.99
269279,235.00
76078,9.99
140327,816.90
168968,0.76
84800,774.36
23553,272.50
179175,19.99
97180,30.75
98540,1.00
13370,22.00
66010,90.50
150480,19.60
164056,1848.06
55329,27.29
164345,5.00
269151,12.00
259884,1.00
247445,6.27
130787,1.98
209529,6.58
149665,4.49
136915,139.49
9484,1.46
31560,9.75
158880,46.89
5136,63.35
4500,2.15
9186,3.04
283254,24.00
179740,71.90
156215,7.99
117506,28.45
276966,1.00
129243,1.00
216991,0.89
164700,1.98
40296,76.07
112120,59.00
92955,19.96
56978,8.99
185706,5.47
179396,38.96
103442,9.99
241635,8.92
85653,4.99
52601,0.76
492,16.89
52725,0.76
147979,7.58
154805,1.29
100118,8.91
202474,1.98
57478,2392.08
49372,66.54
185544,8.72
21945,100.01
194401,62.00
140521,12.31
146027,100.00
2752,0.89
134245,0.89
281060,108.00
93888,154.98
23040,10.62
236073,28.60
64224,1.98
280311,1.29
134281,144.91
214147,3.17
31437,0.38
94758,85.00
75197,1.00
106288,240.65
211538,25.00
232883,45.65
204962,72.40
169863,1.98
232410,1.00
74992,64.99
141809,19.95
69926,990.00
75060,180.00
267653,469.92
38228,301.10
8524,9.99
214412,48.50
48871,50.00
156643,0.99
173880,39.95
269205,370.00
38278,76.00
219164,538.59
213430,16.98
147236,21.50
260137,38.00
89965,189.68
115804,6.50
134525,1.78
136148,17.99
282308,28.75
4110,47.73
153587,7.28
3857,34.80
115805,3.56
212078,53.85
180688,3.99
190463,5.40
248326,68.00
120313,99.00
2247,45.85
74610,24.18
157403,6.22
14842,9.99
22856,8.99
120735,1.29
63533,1.29
61406,3.08
144620,11.99
168333,136.90
51925,1.78
25401,1.81
244237,9.00
40446,33.48
281053,4.85
49117,160.00
217533,11.50
95388,13.99
227188,1.98
42485,65.97
270845,17.10
100330,34.99
42709,1.29
167915,19.36
64806,6.25
133453,0.89
190640,9.99
250810,13.05
61651,5.00
176872,233.00
109999,19.40
201118,1.98
74277,1.59
232627,174.73
40196,9.43
241176,0.89
10733,9.99
61424,4099.30
42147,2708.00
137735,175.85
167198,71.38
6359,340.53
64639,41.72
276887,85.99
214752,33.88
146684,60.00
82547,21.99
46344,215.00
262706,3.99
187761,1.46
243240,116.85
205188,1.00
233672,100.00
1790,188.31
64296,1.98
279028,6.81
34997,100.00
83145,10.00
232566,31.48
246718,3.90
118073,1.00
87466,19.64
66876,378.85
117601,0.89
96668,0.00
173226,200.00
200455,29.99
183403,149.25
283099,8.90
81772,2.69
221120,7.53
1313,912.00
169591,18.73
225348,40.15
136810,615.68
48618,19.85
114177,59.98
98262,5.50
199738,0.92
103766,26.41
73145,14.95
197786,24.06
168393,23.95
214439,1.29
24284,698.39
265078,123.20
50927,1.98
275576,1.98
110783,1296.00
177684,506.59
183827,2.68
149546,1.00
105822,150.00
45320,1.00
187368,3.59
56146,13.90
7141,11.98
141606,122.79
180919,16.45
134087,238.98
255868,53.72
169213,572.38
134415,2.09
35523,0.99
16902,5.99
69895,15.16
143309,8.60
203106,25.55
263490,25.00
64462,107.00
106193,20.00
277871,12.99
10397,15.43
87572,16.98
270605,5.00
282528,20.18
194971,15.00
279047,6.12
29919,23.99
281651,93.07
138709,44.56
25692,22.39
222340,1.00
101065,49.74
184955,123.00
35922,318.81
65460,18.99
281238,31.60
266469,9.95
65818,75.34
201988,89.99
121597,10.00
240089,2.99
89052,72.00
276359,4.99
97651,16.73
101735,8.99
125019,76.00
278178,118.00
169075,9.46
85696,9.99
208851,34.50
113269,7.64
139798,1.00
89173,43.00
210634,197.84
114288,335.61
61316,2849.94
52688,218.60
179344,0.99
175889,2.37
105897,1.00
260092,1.78
135025,1.00
53911,29.99
146382,189.00
24459,10.00
53021,52.50
144813,342.58
216467,10.00
115474,265.30
48643,30.00
194425,18.15
236898,69.26
275898,15.68
85363,16.24
234154,89.47
31195,44.55
211493,11.35
156837,69.81
91378,1.00
212768,5.42
243282,12.31
261408,287.86
225772,56.29
186528,1.00
56407,144.69
274285,79.95
72301,20.22
21670,2871.16
235490,0.89
137777,13.05
8926,25.08
78496,39.00
78180,182.56
223057,1.00
106891,4.96
253360,1.29
92720,0.89
262651,11.50
236673,37.53
32622,7.60
150477,1.52
168952,17.99
9994,8.99
229144,45.65
242552,9.72
56794,114.54
1534,4.99
170382,1.00
173322,25.00
25088,17.99
157825,4.95
134472,1.00
179402,120.40
149400,2.67
151865,8.65
116075,73.53
9619,1.00
150560,163.35
127060,15.00
178027,51.00
246113,1.10
102098,500.00
77065,125.00
67149,0.89
55042,49.90
148236,15.00
271420,99.99
54698,42.11
111609,149.00
114310,25.80
240899,0.40
7925,8.99
189230,15.99
259212,67.20
39228,159.00
284834,0.76
63645,331.56
96778,19.67
46314,42.00
247946,212.96
74488,0.89
178122,173.20
53942,8.99
182713,37.17
108338,30.00
123546,12.13
95900,342.17
27169,57.00
106177,76.00
201644,25.39
232913,49.25
230190,1.98
199168,27.59
214239,100.86
244608,57.25
238910,113.33
133659,11.75
72841,134.85
191281,39.00
164711,218.00
207744,1.50
156214,11.56
263650,352.88
103271,5.00
33546,8.99
235157,14.95
62646,5.00
64523,1.98
231474,128.26
167957,27.90
213954,272.84
279382,160.61
10880,9.99
41866,45.00
149797,10.06
191639,91.30
284100,1.98
166631,9.80
239061,19.99
9866,20.90
102528,19.95
57406,1183.16
158884,44.70
147458,15.00
93970,39.12
32765,47.85
279540,2.68
2690,9.99
250544,9.86
2688,329.60
80043,4.49
15187,15.99
94662,64.03
281573,10.90
85717,45.30
80771,2.31
103921,18.20
63643,37.94
122519,200.00
56546,18.37
126889,8.99
174520,1.00
158157,238.68
200436,0.00
227015,16.99
226497,144.00
83323,10.00
82592,7.83
203293,38.21
126204,181.10
185968,122.80
228491,10.82
38801,2.82
57845,79.00
65904,10.62
273393,122.85
150164,46.00
1818,0.00
237364,19.95
84922,9.95
225985,2.58
212252,82.00
266752,29.99
6605,241.90
173397,12.99
204211,129.98
164210,42.57
261908,4.37
66376,1.98
97685,49.99
40015,37.17
173610,1.98
8963,107.00
237717,84.86
31518,53.44
200719,5.01
213425,79.90
182875,1.79
244334,22.57
79188,1.79
282286,1.29
227385,139.00
22624,3.58
234516,0.76
200878,1.00
17223,18.00
261396,1.00
166249,9.80
154439,12.06
9672,27.25
191256,15.90
90495,110.00
91111,25.59
249939,24.99
148455,35.40
98203,2.69
45932,6.05
9564,89.99
154943,19.99
78946,1.00
240760,99.99
115842,26.70
234018,1.00
76566,23.56
204247,1.98
276384,44.61
100822,9.99
53227,0.89
31397,128.00
228037,3.59
258510,132.00
224875,69.30
62921,47.93
48738,17.99
21513,17.99
222597,10.00
181442,72.21
105865,29.76
183941,81.94
116962,80.94
128725,364.16
41834,12.68
123862,0.89
74471,10.45
62263,1.29
84494,11.75
244555,40.00
70888,14.95
9033,139.38
122532,2.68
64877,153.89
203855,11.75
130655,29.00
106004,1.00
96008,3.27
214445,64.99
170847,10.99
37189,1.00
141812,8.99
218879,11.50
279772,46.83
179446,39.00
280970,2.69
190787,41.02
167385,15.00
28148,141.02
119959,1.29
199394,12.05
165518,50.00
720,8.98
273279,2.99
129608,17.19
285265,10.62
212135,30.00
175631,8.01
151224,45.90
53882,1.00
105099,81.40
80491,33.10
282572,101.50
200301,9.99
182200,52.95
104969,9.12
95496,1.29
92045,0.00
205787,75.31
117735,0.89
16470,30.85
55609,12.98
242210,27.00
207232,50.00
259512,0.89
84464,95.90
37520,22.38
221404,75.00
35332,11.74
261903,9.80
194521,130.00
20716,24.99
158731,3.99
269813,405.00
108167,1.00
224883,45.83
46195,1.98
248585,85.06
144274,0.76
25655,0.99
82061,8.99
214750,8.37
46898,4.78
132570,24.95
92802,70.50
109639,0.89
198011,1.00
20643,310.26
53588,348.09
162456,1.00
206089,25.00
134521,0.76
49280,40.90
81514,2.22
72408,15.00
139509,1.98
253396,143.95
108628,25.00
218705,19.47
284110,1.98
114352,23.19
175349,24.99
74111,428.60
156340,3.77
9241,10.74
195430,0.99
146422,139.67
167180,78.00
2846,15.95
39338,0.89
279444,120.97
221891,188.34
25251,11.11
281309,82.45
235337,2.69
63561,10.00
102017,6.02
254695,0.89
42177,224.54
119041,50.09
187420,116.26
94677,71.18
3202,0.12
87276,64.85
43120,9.63
163601,1.00
2120,27.53
54339,8.99
249720,0.00
17931,6.80
63455,3.99
255961,118.00
176134,30.00
45277,80.00
60168,106.93
22586,1.29
59887,9.99
225546,14.74
126570,1.93
173977,1.46
98901,2.69
110919,292.00
187133,6.99
180451,8.99
68023,99.00
37297,2.88
106886,1.00
133038,5.92
156777,36.00
252198,2.58
269093,33.75
240298,34.66
187372,153.22
166900,3.50
250843,217.22
109911,43.78
76959,113.46
200092,20.84
145534,3.76
187296,77.97
247515,8.99
186993,2.12
147429,436.00
158883,180.00
68558,8.65
210024,34.15
130166,30.39
46722,9.92
236791,174.00
